ticker,permno,first_year,last_year,rows
11917,11917,1993,2010,4507
11918,11918,1993,1999,1232
11921,11921,1993,1997,1163
11923,11923,1993,2010,4420
11927,11927,1993,2008,3826
11928,11928,1993,1999,1682
11929,11929,1993,1997,1173
11932,11932,1993,1995,684
11933,11933,1993,1995,623
11934,11934,1993,1998,1321
11936,11936,1993,1996,976
11937,11937,1993,1998,1210
11938,11938,1993,2001,1665
11945,11945,1993,1999,1645
11946,11946,2007,2009,456
11947,11947,1993,2000,387
11948,11948,1993,2000,1492
11952,11952,1993,2000,984
11955,11955,1993,2020,7046
11956,11956,1993,2001,2092
11958,11958,1993,1999,1598
11959,11959,1993,1996,761
11964,11964,1993,1999,1739
11967,11967,1993,1996,724
11970,11970,1993,2007,3553
11971,11971,1993,1998,796
11975,11975,1993,1994,494
11976,11976,1993,2013,5210
11977,11977,1993,1994,485
11978,11978,1993,1996,913
11983,11983,1993,2003,2736
11985,11985,1993,1996,861
11990,11990,2010,2020,2636
11991,11991,1993,1994,409
11992,11992,1993,2020,6854
11993,11993,2010,2013,618
11994,11994,1993,1998,1382
11995,11995,1993,2020,7042
11997,11997,1993,2002,2488
11998,11998,1993,2009,4044
11999,11999,2010,2015,1235
12000,12000,1993,1998,1350
12002,12002,1993,2003,1542
12003,12003,1993,1994,448
12004,12004,1993,1993,10
12005,12005,1993,2001,2077
12006,12006,1993,1998,1489
12007,12007,2010,2018,2051
12008,12008,1993,2020,7046
12009,12009,2010,2020,2643
12010,12010,1993,2004,2354
12011,12011,2010,2016,1431
12012,12012,1993,1996,260
12014,12014,2010,2013,647
12015,12015,2010,2020,2627
12017,12017,2010,2020,2627
12018,12018,2010,2018,1970
12019,12019,1993,1993,162
12020,12020,1993,1993,17
12021,12021,2010,2014,1018
12022,12022,1993,2008,3771
12023,12023,2010,2019,2237
12024,12024,1993,2003,2346
12025,12025,2010,2015,1139
12026,12026,2010,2016,1536
12027,12027,2010,2016,1553
12030,12030,2010,2016,1256
12031,12031,1993,2000,1736
12032,12032,2010,2011,336
12033,12033,1993,1995,145
12036,12036,1993,2020,7051
12038,12038,2010,2013,659
12039,12039,2010,2020,2605
12040,12040,1993,1998,537
12041,12041,1993,1997,1035
12042,12042,1993,1994,446
12043,12043,2010,2012,561
12044,12044,1993,1997,1118
12045,12045,1993,1996,921
12046,12046,1993,1997,932
12048,12048,1993,1996,950
12049,12049,2010,2020,2604
12051,12051,2010,2017,1625
12052,12052,1993,2020,7051
12056,12056,2010,2013,671
12057,12057,2010,2016,1391
12058,12058,1993,1995,738
12060,12060,1993,2020,7051
12062,12062,1993,2020,7050
12063,12063,1993,2011,4785
12067,12067,1993,2012,4890
12068,12068,1993,2020,7044
12070,12070,2010,2020,2606
12072,12072,1993,2016,5653
12073,12073,1993,2020,7049
12074,12074,1993,2011,4636
12076,12076,2008,2020,3099
12077,12077,2010,2012,448
12078,12078,2010,2020,2521
12079,12079,1993,2009,4132
12080,12080,2010,2017,1668
12081,12081,2010,2011,242
12082,12082,2010,2020,2616
12084,12084,2010,2020,2620
12085,12085,2010,2014,892
12086,12086,1993,2000,822
12088,12088,2010,2017,1839
12089,12089,2010,2020,2616
12090,12090,2010,2013,783
12093,12093,2010,2020,2587
12094,12094,1993,1994,456
12095,12095,1993,1998,1455
12097,12097,2010,2016,1392
12099,12099,1993,2001,1969
12100,12100,1993,1993,179
12101,12101,2010,2012,483
12103,12103,2010,2020,2584
12104,12104,2010,2012,330
12105,12105,2010,2020,2601
12106,12106,1993,2013,4258
12107,12107,1993,2005,2155
12109,12109,2010,2020,2583
12110,12110,1993,2003,2015
12111,12111,1993,1994,389
12113,12113,1993,2007,3253
12114,12114,1993,1994,287
12115,12115,1993,1993,221
12117,12117,1993,2001,2187
12118,12118,2001,2007,1493
12119,12119,1993,1993,12
12120,12120,1993,1993,142
12122,12122,1993,1999,1629
12123,12123,1993,1995,617
12125,12125,1993,1994,301
12126,12126,1993,1999,1633
12128,12128,1993,1993,20
12131,12131,1993,1996,363
12134,12134,1993,1995,607
12135,12135,1993,1994,391
12137,12137,1993,1998,1066
12138,12138,1993,1998,1127
12139,12139,1993,2001,964
12140,12140,1993,2012,4929
12144,12144,1993,1994,389
12145,12145,1993,1999,1683
12146,12146,1993,2020,1612
12149,12149,1993,2018,6437
12151,12151,1996,1998,511
12152,12152,1993,1994,176
12154,12154,1993,1993,6
12155,12155,1993,1998,1255
12158,12158,1993,1993,7
12164,12164,1993,1997,754
12165,12165,1993,2007,2286
12166,12166,1993,2020,6360
12169,12169,1993,2015,5526
12171,12171,1993,2006,3372
12173,12173,1993,2018,6334
12174,12174,1993,2005,3070
12175,12175,1993,2015,5581
12177,12177,2004,2005,220
12178,12178,1994,1999,255
12180,12180,1993,1995,578
12187,12187,1993,1994,271
12188,12188,1996,2011,3818
12189,12189,1993,2020,5255
12190,12190,1993,2018,5251
12193,12193,1993,1997,966
12195,12195,1993,2000,1993
12196,12196,1993,1995,541
12199,12199,1993,2002,2452
12202,12202,1993,2001,2092
12205,12205,1993,1998,1475
12207,12207,1993,1995,345
12208,12208,1993,1993,34
12209,12209,1993,2020,6454
12211,12211,1993,2020,7046
12214,12214,1993,2011,4269
12215,12215,1993,2002,2269
12216,12216,1993,1993,7
12217,12217,1993,2014,5163
12218,12218,1993,1997,1125
12221,12221,1995,2004,501
12222,12222,1993,1993,96
12224,12224,1993,1994,466
12226,12226,1993,2020,6884
12230,12230,1993,1999,1577
12236,12236,1993,2009,4194
12237,12237,1993,1995,703
12243,12243,1993,1995,629
12244,12244,1993,1993,90
12246,12246,1993,1999,1556
12248,12248,1993,2016,5066
12249,12249,1993,1995,670
12252,12252,1993,2002,1789
12253,12253,1993,2006,2494
12257,12257,1993,1998,1277
12259,12259,1993,1996,899
12260,12260,1993,2004,3004
12261,12261,1993,1994,343
12265,12265,1993,2005,3122
12266,12266,1996,2020,6232
12269,12269,1993,2010,4417
12275,12275,1993,2001,1774
12276,12276,1993,1994,312
12277,12277,1993,1996,941
12278,12278,1993,1993,31
12279,12279,1993,1998,1213
12281,12281,1993,2010,3286
12282,12282,1993,2001,2036
12284,12284,1993,1996,892
12285,12285,1993,1994,79
12288,12288,2010,2016,1573
12291,12291,2010,2015,1314
12293,12293,2010,2020,2591
12299,12299,1993,1993,53
12307,12307,2010,2020,2584
12308,12308,2010,2020,2594
12309,12309,2010,2016,1547
12310,12310,2010,2020,2529
12311,12311,2010,2011,138
12312,12312,2010,2016,1471
12313,12313,2010,2020,2579
12314,12314,2010,2020,2583
12315,12315,2010,2020,2575
12316,12316,2010,2020,2530
12317,12317,2010,2020,2586
12318,12318,2010,2020,2588
12319,12319,1993,2001,2257
12320,12320,1993,2003,2577
12321,12321,2010,2020,2519
12323,12323,2010,2016,1354
12324,12324,2010,2016,1441
12325,12325,2010,2020,2577
12329,12329,2010,2020,2576
12330,12330,2010,2016,1446
12331,12331,2010,2020,2563
12332,12332,2010,2020,2565
12337,12337,2010,2013,604
12339,12339,2010,2020,2567
12340,12340,2010,2019,2253
12341,12341,2010,2020,2562
12342,12342,2010,2013,625
12345,12345,2010,2020,2572
12346,12346,2010,2010,37
12347,12347,2010,2016,1536
12348,12348,2010,2018,1910
12349,12349,2010,2014,937
12350,12350,2010,2020,2227
12352,12352,2010,2019,2171
12353,12353,2010,2014,1008
12354,12354,2010,2011,302
12355,12355,2010,2020,2561
12356,12356,2010,2019,2187
12357,12357,2010,2016,1335
12358,12358,2010,2020,2520
12359,12359,2010,2013,678
12360,12360,2010,2020,2563
12362,12362,2010,2020,1168
12363,12363,2010,2020,2567
12364,12364,2010,2014,959
12365,12365,2010,2020,2509
12366,12366,2010,2020,2548
12367,12367,2010,2020,2348
12368,12368,2010,2020,2543
12369,12369,2010,2020,2547
12373,12373,2010,2020,2553
12374,12374,2010,2020,2552
12376,12376,2010,2020,2543
12377,12377,2010,2020,2553
12379,12379,2010,2018,2009
12380,12380,2010,2020,2557
12382,12382,2010,2014,949
12383,12383,2010,2014,894
12384,12384,2010,2019,2281
12385,12385,2010,2020,2560
12388,12388,2010,2013,553
12389,12389,2010,2017,1606
12390,12390,2010,2016,1405
12391,12391,2010,2020,2557
12392,12392,2010,2016,1404
12395,12395,1993,1998,1515
12396,12396,2010,2011,198
12397,12397,2010,2020,2498
12398,12398,2010,2013,589
12399,12399,2010,2015,1139
12400,12400,2010,2020,2547
12401,12401,2010,2012,346
12402,12402,2010,2020,2343
12403,12403,2010,2014,927
12405,12405,2010,2018,2036
12406,12406,2010,2014,708
12409,12409,2010,2012,515
12410,12410,2010,2016,1377
12411,12411,2010,2020,2544
12412,12412,2010,2020,2560
12413,12413,2010,2020,2543
12424,12424,1993,1994,416
12431,12431,1993,2020,7049
12437,12437,2010,2020,2526
12439,12439,2010,2015,1256
12440,12440,2010,2015,1068
12444,12444,2010,2016,1456
12446,12446,2010,2017,1780
12447,12447,2010,2020,2529
12448,12448,2010,2020,2533
12449,12449,2010,2020,2529
12450,12450,2010,2014,997
12451,12451,2010,2020,2422
12452,12452,2010,2020,2490
12454,12454,2010,2014,934
12455,12455,2010,2015,1079
12456,12456,2011,2012,348
12457,12457,2010,2020,2087
12458,12458,1993,2007,3727
12461,12461,2010,2020,2537
12462,12462,2010,2020,2522
12464,12464,2010,2014,988
12472,12472,2010,2020,2523
12473,12473,2010,2020,2528
12476,12476,2010,2020,2535
12477,12477,2010,2020,2529
12478,12478,2010,2016,1339
12479,12479,2010,2012,193
12480,12480,2010,2020,2449
12481,12481,2010,2016,1335
12484,12484,2010,2015,1011
12485,12485,2010,2015,236
12486,12486,2010,2019,2144
12487,12487,2010,2020,1440
12488,12488,2010,2020,2533
12489,12489,2010,2016,1495
12490,12490,1993,2020,7051
12491,12491,1993,2002,1611
12492,12492,2010,2020,2422
12493,12493,2010,2020,2528
12494,12494,2010,2020,2529
12495,12495,2010,2020,2321
12496,12496,2010,2017,1697
12497,12497,2010,2020,2527
12498,12498,2011,2018,1621
12499,12499,2011,2013,524
12500,12500,2011,2020,2506
12501,12501,2011,2017,1621
12502,12502,2011,2020,1523
12503,12503,1993,2020,6705
12504,12504,1993,2002,1916
12505,12505,2011,2020,2494
12506,12506,2011,2012,293
12507,12507,2011,2013,725
12508,12508,2011,2020,2499
12509,12509,2011,2017,1143
12511,12511,1993,2000,1967
12513,12513,2011,2020,2509
12514,12514,2011,2020,2500
12515,12515,2011,2020,2499
12516,12516,2011,2020,2500
12521,12521,2011,2020,2501
12523,12523,2011,2020,2500
12527,12527,2011,2020,2516
12528,12528,2011,2020,2505
12539,12539,1993,1999,1672
12540,12540,2011,2020,2499
12541,12541,2011,2020,2295
12542,12542,2011,2020,2501
12543,12543,2011,2020,2481
12544,12544,2011,2011,28
12546,12546,1993,2006,3497
12556,12556,2011,2020,2492
12557,12557,2011,2017,1507
12558,12558,2011,2020,2489
12559,12559,2011,2020,2496
12560,12560,2011,2020,2313
12566,12566,2011,2020,2491
12569,12569,2011,2020,2480
12570,12570,1993,2020,5017
12572,12572,2011,2015,1128
12573,12573,2011,2020,2466
12574,12574,2011,2015,1160
12575,12575,2011,2018,1983
12576,12576,2011,2013,528
12577,12577,2011,2020,2490
12578,12578,2011,2020,2276
12579,12579,2011,2020,2491
12580,12580,2011,2014,892
12581,12581,2011,2012,388
12582,12582,2011,2020,2490
12583,12583,2011,2020,2494
12584,12584,2011,2020,2480
12585,12585,2011,2016,1246
12586,12586,2011,2014,788
12587,12587,2011,2020,2460
12588,12588,2011,2020,2480
12591,12591,2011,2020,2457
12592,12592,2011,2020,2335
12593,12593,2011,2020,2458
12599,12599,2011,2012,365
12615,12615,2011,2020,2462
12622,12622,2011,2020,2471
12623,12623,2011,2020,2456
12627,12627,1993,2005,2912
12628,12628,2011,2020,2449
12629,12629,2011,2020,2470
12636,12636,2011,2016,1333
12637,12637,2011,2016,1274
12639,12639,2011,2020,2466
12640,12640,2011,2020,2460
12641,12641,2011,2020,2443
12644,12644,2011,2020,2450
12645,12645,2011,2019,2013
12646,12646,2011,2020,2201
12647,12647,2011,2020,2247
12648,12648,2011,2020,2101
12649,12649,2011,2020,2236
12650,12650,1993,2020,7051
12651,12651,2011,2020,1922
12652,12652,2011,2020,2223
12653,12653,2011,2020,1545
12654,12654,2011,2020,2432
12655,12655,2011,2020,2442
12656,12656,2011,2020,2426
12657,12657,2011,2020,2390
12658,12658,2011,2020,2392
12659,12659,2011,2020,2346
12660,12660,2011,2020,2326
12662,12662,2011,2020,2438
12663,12663,2011,2014,638
12667,12667,2011,2020,2200
12668,12668,2011,2020,2454
12679,12679,2011,2019,2169
12680,12680,2011,2020,2445
12681,12681,2011,2020,2445
12682,12682,2011,2013,631
12683,12683,2011,2019,2081
12684,12684,2011,2020,2446
12687,12687,2011,2015,1157
12688,12688,2011,2015,927
12689,12689,2011,2020,2450
12690,12690,2011,2020,2437
12691,12691,2011,2014,703
12692,12692,2011,2012,255
12693,12693,2011,2020,2450
12695,12695,2011,2016,1349
12696,12696,2011,2018,1941
12697,12697,2011,2020,2443
12698,12698,2011,2017,1674
12699,12699,2011,2020,2441
12700,12700,2011,2013,481
12718,12718,2011,2015,993
12719,12719,2011,2013,625
12720,12720,2011,2018,1752
12729,12729,2011,2020,2207
12741,12741,2011,2020,2417
12742,12742,2011,2016,1399
12743,12743,2011,2013,579
12745,12745,2011,2020,2427
12746,12746,2011,2018,1921
12747,12747,2011,2020,2421
12748,12748,2011,2020,2417
12749,12749,1993,2002,2511
12751,12751,2011,2020,2427
12755,12755,2011,2015,942
12756,12756,2011,2020,2428
12758,12758,1993,2020,6961
12759,12759,2011,2020,2433
12760,12760,2011,2015,1032
12781,12781,1993,2020,7051
12782,12782,2011,2014,875
12783,12783,2011,2020,2432
12784,12784,2011,2013,530
12785,12785,2011,2017,1508
12786,12786,2011,2020,2432
12787,12787,2011,2015,1141
12788,12788,2011,2020,2428
12789,12789,2011,2020,2422
12791,12791,2011,2016,1261
12792,12792,2011,2020,2028
12793,12793,2011,2013,564
12794,12794,2011,2013,189
12795,12795,2011,2018,1793
12796,12796,2011,2020,2417
12797,12797,2011,2017,1562
12798,12798,2011,2020,2433
12799,12799,2011,2020,2419
12811,12811,1993,1997,1208
12826,12826,2011,2020,2327
12828,12828,2011,2020,2393
12835,12835,2011,2017,1611
12839,12839,2011,2020,2407
12840,12840,2011,2020,2407
12865,12865,2011,2014,784
12871,12871,2011,2020,2404
12872,12872,2011,2020,2392
12873,12873,2011,2019,1920
12877,12877,2011,2020,2127
12878,12878,2011,2016,1265
12879,12879,2011,2013,572
12880,12880,2011,2020,2392
12881,12881,2011,2016,1212
12882,12882,2011,2015,1123
12883,12883,2011,2014,754
12884,12884,2011,2018,1826
12885,12885,2011,2020,2400
12886,12886,2011,2020,2413
12887,12887,2011,2014,816
12888,12888,1993,1994,325
12890,12890,2011,2020,721
12891,12891,2011,2019,2155
12892,12892,2011,2019,2009
12893,12893,2011,2016,1287
12894,12894,2011,2016,1252
12895,12895,2011,2020,2375
12900,12900,2011,2015,903
12903,12903,2011,2015,984
12905,12905,2011,2020,2379
12906,12906,2011,2020,2130
12907,12907,2011,2012,359
12908,12908,2011,2020,2126
12912,12912,2011,2020,2326
12913,12913,2011,2020,2374
12914,12914,2011,2020,2363
12915,12915,2011,2020,2366
12916,12916,2011,2018,1752
12918,12918,1993,1997,647
12919,12919,2011,2020,2373
12920,12920,2011,2020,1863
12921,12921,2011,2015,692
12922,12922,2011,2016,1311
12923,12923,2011,2020,2390
12924,12924,2011,2017,1416
12927,12927,2011,2020,2380
12928,12928,1996,2001,1065
12933,12933,1993,1993,35
12946,12946,2011,2020,2145
12952,12952,2011,2016,1175
12954,12954,2011,2017,1510
12957,12957,2011,2020,2284
12959,12959,2011,2014,742
12960,12960,2011,2019,2106
12961,12961,2011,2020,1993
12962,12962,2011,2015,967
12963,12963,2011,2016,1324
12964,12964,2011,2013,82
12965,12965,2011,2018,1785
12966,12966,2011,2013,130
12967,12967,2011,2015,868
12970,12970,2011,2012,258
12971,12971,2011,2018,1465
12972,12972,2011,2020,2310
12974,12974,2011,2020,2331
12981,12981,2011,2020,2327
12982,12982,2011,2020,2337
12994,12994,2011,2020,2345
13003,13003,2011,2020,2346
13006,13006,2011,2020,2334
13007,13007,2011,2020,2287
13008,13008,2011,2016,1311
13009,13009,2011,2016,480
13010,13010,2011,2011,45
13011,13011,2011,2011,11
13013,13013,2011,2018,1803
13014,13014,2011,2018,1384
13015,13015,2011,2018,1672
13018,13018,2011,2015,897
13019,13019,2011,2020,2308
13022,13022,2011,2017,1355
13034,13034,2011,2020,2310
13035,13035,2011,2020,2307
13036,13036,2011,2017,1232
13037,13037,2011,2019,1881
13038,13038,2011,2018,1397
13041,13041,2011,2017,1522
13042,13042,2011,2012,55
13043,13043,2011,2012,62
13044,13044,2011,2012,39
13045,13045,2011,2012,88
13046,13046,2011,2020,2319
13049,13049,2011,2017,1389
13056,13056,1993,2013,5187
13076,13076,2011,2020,2291
13077,13077,2011,2020,2086
13078,13078,2011,2012,203
13079,13079,2011,2020,2305
13080,13080,2011,2019,1802
13081,13081,2011,2017,1383
13083,13083,2011,2015,979
13084,13084,2011,2020,2294
13085,13085,2011,2020,2292
13089,13089,2011,2020,2287
13092,13092,2011,2020,2306
13093,13093,2011,2016,1106
13097,13097,2011,2020,2176
13100,13100,1993,2005,3189
13103,13103,2011,2020,2295
13104,13104,2011,2017,1467
13105,13105,2011,2020,2307
13106,13106,2011,2017,1476
13107,13107,2011,2020,2296
13108,13108,2011,2020,2304
13109,13109,2011,2019,1970
13110,13110,2011,2016,1214
13111,13111,2011,2020,2299
13112,13112,2011,2016,1182
13113,13113,2011,2020,1969
13114,13114,2011,2020,2293
13115,13115,2012,2013,371
13116,13116,2011,2020,2276
13119,13119,1993,2006,3337
13121,13121,2011,2020,2250
13123,13123,2011,2015,952
13124,13124,2011,2020,2276
13126,13126,2011,2020,2272
13130,13130,2011,2020,2272
13131,13131,2011,2020,2272
13132,13132,2011,2020,2272
13133,13133,2011,2016,1208
13134,13134,2012,2016,1125
13139,13139,2011,2019,1805
13140,13140,2011,2016,1049
13141,13141,2012,2020,2265
13142,13142,2011,2020,2276
13145,13145,2011,2019,1789
13152,13152,1993,1999,1200
13159,13159,2011,2020,2274
13160,13160,2011,2017,1381
13161,13161,2011,2017,1375
13162,13162,2011,2020,2276
13163,13163,2011,2017,1358
13165,13165,2011,2012,64
13166,13166,2011,2012,128
13167,13167,2011,2019,1826
13168,13168,2011,2020,2272
13169,13169,2011,2020,2275
13172,13172,2012,2017,1087
13176,13176,2012,2020,2248
13177,13177,2012,2014,274
13180,13180,2012,2020,2245
13181,13181,2012,2020,2250
13185,13185,2012,2020,2247
13187,13187,1993,1993,116
13188,13188,2012,2020,2242
13191,13191,2012,2020,2258
13196,13196,2012,2020,2251
13198,13198,2012,2020,1848
13199,13199,2012,2015,684
13200,13200,2012,2016,907
13201,13201,2012,2020,2254
13202,13202,2012,2020,2248
13203,13203,2012,2020,1573
13204,13204,2012,2016,1089
13206,13206,2012,2020,2056
13209,13209,2012,2020,2078
13210,13210,2012,2020,2240
13211,13211,2012,2020,2116
13212,13212,2012,2020,1822
13214,13214,2012,2020,2088
13216,13216,1993,1997,1255
13217,13217,2012,2020,2124
13218,13218,2012,2020,1331
13219,13219,2012,2020,1164
13220,13220,2012,2020,2073
13221,13221,2012,2020,1433
13222,13222,2012,2012,133
13225,13225,2012,2014,517
13227,13227,2012,2013,442
13232,13232,1993,1998,1145
13233,13233,2012,2020,2244
13244,13244,2012,2020,2244
13249,13249,2012,2020,2229
13250,13250,2012,2015,972
13253,13253,2012,2020,2245
13254,13254,2012,2020,2229
13255,13255,2012,2016,1200
13256,13256,2012,2015,646
13257,13257,2012,2015,416
13260,13260,2012,2020,2233
13261,13261,2012,2018,1494
13262,13262,2012,2020,2240
13263,13263,2012,2020,1995
13264,13264,2012,2016,1117
13265,13265,2012,2020,2233
13267,13267,2012,2020,2125
13268,13268,2012,2020,2185
13269,13269,2012,2015,482
13270,13270,2012,2015,401
13271,13271,2012,2015,436
13272,13272,2012,2015,780
13273,13273,2012,2020,2208
13276,13276,2012,2012,50
13277,13277,2012,2015,795
13278,13278,2012,2020,2238
13279,13279,2012,2020,2203
13280,13280,2012,2020,2238
13281,13281,2012,2015,898
13283,13283,1993,1997,1035
13284,13284,2012,2020,2215
13285,13285,2012,2014,645
13286,13286,2012,2020,1912
13290,13290,1993,2000,1784
13292,13292,2012,2016,1086
13293,13293,2012,2020,2143
13294,13294,2012,2013,327
13296,13296,2012,2020,2206
13298,13298,2012,2015,898
13299,13299,2012,2018,1609
13300,13300,2012,2020,2225
13302,13302,2012,2020,2206
13303,13303,1993,2020,7051
13304,13304,1993,2004,2855
13305,13305,2012,2020,2205
13309,13309,2012,2018,1716
13314,13314,2012,2019,1850
13315,13315,2012,2020,2209
13316,13316,2012,2020,2206
13317,13317,2012,2016,952
13318,13318,2012,2020,2224
13319,13319,2012,2020,2204
13320,13320,2012,2013,224
13321,13321,2012,2020,2210
13322,13322,2012,2020,2106
13323,13323,2012,2020,2204
13324,13324,2012,2020,2209
13325,13325,2012,2020,2205
13326,13326,2012,2020,2215
13327,13327,2012,2017,1386
13328,13328,2012,2020,2209
13329,13329,2012,2018,1665
13330,13330,2012,2020,1843
13331,13331,2012,2013,299
13332,13332,2012,2020,2186
13336,13336,2012,2013,395
13337,13337,2012,2020,2196
13340,13340,2012,2017,1243
13342,13342,2012,2016,1145
13343,13343,2012,2020,2196
13348,13348,2012,2020,2167
13349,13349,2012,2016,953
13350,13350,2012,2020,2183
